Site Code,Site Name,Latitude,Longitude,COLLECTION_SYSTEM,collection_sys_description,MasterStationID,MasterStationName,CollectionStationName,RETRIES,SEQ_NO,COMMENTS,LAT,LON,STATION_TYPE,COMMON_DESC,DIVERTING_WORKS,MEASURING_DEVICE,RECORD_RATING,SYSTEM_NAME,UNITS_ID,OWNER_NAME,CAPTURE_SEQ_NO,ANALOG_CHANNEL,LOW_FLOW,HIGH_FLOW,DEVICE_TYPE,OWNER_PHONE,REALTIME_INCLUDE,CORRECTED_DATA,STATUS,SYSTEM_GROUP,SYSTEM_SUBGROUP,ADDRESS_ID,DataEntryMethod,DataLogger,DatasetType,SeriesVerifiedBy,SeriesVerifiedDate,SiteState,SiteType,SiteVerifiedBy,SiteVerifiedDate,Telemetry
10129500,"WEBER RIVER NEAR WANSHIP, UT",40.79272607,-111.404918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10129900,"SILVER CREEK NEAR SILVER CREEK JUNCTION, UT",40.73522634,-111.4760313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10130000,"SILVER CREEK NEAR WANSHIP, UT",40.75689256,-111.4715873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10130500,"WEBER RIVER NEAR COALVILLE, UT",40.89522527,-111.4018633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10130700,"EAST FORK CHALK CREEK NEAR COALVILLE, UTAH",40.9577258,-111.1146284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10131000,"CHALK CREEK AT COALVILLE, UT",40.92050285,-111.4015858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10131500,"ECHO RESERVOIR AT ECHO, UT",40.96383568,-111.4326988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10132000,"WEBER RIVER AT ECHO, UT",40.9677245,-111.437699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10132490,"LOST CREEK RESERVOIR NEAR CROYDON, UT",41.18466598,-111.4004755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10132500,"LOST CREEK NEAR CROYDON, UTAH",41.18068056,-111.4004583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10132900,"LOST CREEK AT CROYDON, UTAH",41.07050056,-111.5210366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133000,"LOST CREEK AT DEVILS SLIDE, UTAH",41.06063889,-111.5345556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133500,"WEBER RIVER AT DEVILS SLIDE, UTAH",41.06105605,-111.5743724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133540,"KIMBALL CRK ABV EAST CANYON CRK NR PARK CITY, UT",40.7252264,-111.5143659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133550,"WEBER RIVER AT MORGAN, UTAH",41.0403611,-111.6654889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133600,"MCLEOD CREEK NEAR PARK CITY, UT",40.68803889,-111.5337194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133650,"E CANYON CR BL I-80 REST STOP NR PARK CITY, UT",40.7238375,-111.5196438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133700,"THREEMILE CREEK NEAR PARK CITY, UTAH",40.7257816,-111.5632569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133800,"EAST CANYON CREEK NEAR JEREMY RANCH, UT",40.75966979,-111.5640912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133895,"EAST CYN CR AB BIG BEAR HOLLOW, NR PARK CITY, UT",40.78911387,-111.5974262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133900,"EAST CANYON CREEK NEAR PARK CITY, UTAH",40.7899472,-111.5971484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10133980,"EAST CANYON CREEK AB EAST CYN RES NR MORGAN, UTAH",40.8695861,-111.5866222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10134000,"EAST CANYON RESERVOIR NEAR MORGAN, UT",40.92050189,-111.6004835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10134500,"EAST CANYON CREEK NEAR MORGAN, UT",40.92244629,-111.6071504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10135000,"HARDSCRABBLE CREEK NEAR PORTERVILLE, UTAH",40.9535567,-111.7166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10135500,"EAST CANYON CREEK BL DIVERSIONS NR MORGAN, UTAH",41.03605597,-111.6924331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10136000,"WEBER RIVER NEAR MORGAN, UTAH",41.06383314,-111.728546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10136500,"WEBER RIVER AT GATEWAY, UT",41.1368878,-111.8324384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10136600,"WEBER RIVER AT I-84 AT UINTAH, UT",41.1370833,-111.9195556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137000,"WEBER RIVER AT OGDEN, UTAH",41.2270833,-111.9872917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137290,"CAUSEY RESERVOIR NEAR HUNTSVILLE, UTAH",41.29855228,-111.5868742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137300,"SOUTH FK OGDEN R BL CAUSEY RES NR HUNTSVILLE, UTAH",41.29615278,-111.5914167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137500,"SOUTH FORK OGDEN RIVER NEAR HUNTSVILLE, UT",41.26855226,-111.6741004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137600,"SOUTH FORK OGDEN RIVER AT HUNTSVILLE, UTAH",41.24716356,-111.763271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137680,"NORTH FORK OGDEN RIVER NEAR EDEN, UTAH",41.38966149,-111.914942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137700,"NORTH FORK OGDEN RIVER NEAR HUNTSVILLE, UTAH",41.2943856,-111.8285503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137780,"MIDDLE FK OGDEN RIVER AB DIV NR HUNTSVILLE, UTAH",41.2996625,-111.7352148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137800,"MIDDLE FORK OGDEN RIVER AT HUNTSVILLE, UTAH",41.2874407,-111.7771604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10137900,"SPRING CREEK AT HUNTSVILLE, UTAH",41.2652188,-111.766049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10138000,"MIDDLE FORK OGDEN RIVER NEAR HUNTSVILLE, UTAH",41.26660816,-111.8007718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10139000,"PINEVIEW RESERVOIR NEAR OGDEN, UT",41.25549788,-111.8410502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10139300,"WHEELER CREEK NEAR HUNTSVILLE, UTAH",41.25383128,-111.8429947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10139500,"OGDEN RIVER NEAR OGDEN, UTAH",41.25466466,-111.8471614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10140000,"OGDEN RIVER BELOW PINEVIEW DAM NEAR OGDEN, UTAH",41.25410909,-111.845217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10140100,"OGDEN RIVER BL PINEVIEW RES NR HUNTSVILLE, UT",41.254387,-111.8557727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10140700,"OGDEN RIVER NR GIBSON AVENUE AT OGDEN, UT",41.23181944,-111.9844972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10140800,"WILLARD BAY RESERVOIR NR PLAIN CITY, UTAH",41.3546626,-112.0741105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141000,"WEBER RIVER NEAR PLAIN CITY, UT",41.2782765,-112.0918866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141040,"HOOPER SLOUGH NEAR HOOPER, UTAH",41.19049905,-112.1527204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141050,"SOUTH FORK WEBER CANAL NEAR HOOPER, UTAH",41.1857767,-112.1610539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141100,"SOUTH FORK WEBER RIVER NEAR HOOPER, UTAH",41.1786,-112.1763889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141150,"MIDDLE FORK WEBER RIVER NEAR HOOPER, UTAH",41.21327695,-112.1607755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141200,"NORTH FORK WEBER RIVER NEAR HOOPER, UTAH",41.22135556,-112.1813472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141400,"HOWARD SLOUGH AT HOOPER, UTAH",41.1402211,-112.1221657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141410,"HOWARD SLOUGH AT HOWARD SLOUGH WMA, NR HOOPER, UT",41.1294611,-112.1452194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141450,"KAYS CREEK NEAR LAYTON, UTAH",41.0408861,-111.9966694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10141500,"HOLMES CREEK NEAR KAYSVILLE, UTAH",41.0549439,-111.8952175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10142000,"FARMINGTON CR ABV DIV NR FARMINGTON, UTAH",41.00133317,-111.8732724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10142500,"RICKS C AB DIVERSIONS, NR CENTERVILLE, UTAH",40.94022257,-111.867438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10143000,"PARRISH C AB DIVERSIONS NR CENTERVILLE, UTAH",40.92355605,-111.8646599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10143500,"CENTERVILLE CREEK ABV DIV NR CENTERVILLE, UT",40.91633389,-111.8629931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10144000,"STONE CREEK ABOVE DIVERSION NEAR BOUNTIFUL, UT",40.8943897,-111.8452145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10145000,"MILL C AT MUELLER PARK, NR BOUNTIFUL, UTAH",40.8638344,-111.8368805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10145125,"STORM DRAIN EAST OF ORCHARD DRIVE AT BOUNTIFUL, UT",40.88022294,-111.8838266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10145126,"STORM DRAIN TO MILL CK,620 SO 200 W,BOUNTIFUL, UT",40.88300069,-111.885771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10145400,"SALT CRK BL NEPHI POWERPLANT DIV NR NEPHI, UT",39.7171797,-111.7335396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10145500,"SALT CREEK NEAR NEPHI, UTAH",39.7110679,-111.7785415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10146000,"SALT CREEK AT NEPHI, UT",39.71301186,-111.8043759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10146400,"CURRANT CREEK NEAR MONA, UT",39.80259167,-111.8668806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10146500,"CURRANT CREEK NR GOSHEN, UT",39.8846759,-111.8854925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10147000,"SUMMIT CREEK NEAR SANTAQUIN, UTAH",39.92217758,-111.7535423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10147100,SUMMIT CREEK ABV SUMMIT CR CANAL NR SANTAQUIN UT,39.9444722,-111.7748889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10147500,"PAYSON CREEK ABV DIVERSIONS, NEAR PAYSON, UTAH",39.9693997,-111.6938157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10148200,"TIE FORK NEAR SOLDIER SUMMIT, UT",39.94995766,-111.2168391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10148400,"NEBO CREEK NEAR THISTLE, UTAH",39.87162417,-111.5701964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10148500,"SPANISH FORK AT THISTLE, UTAH",39.9994002,-111.4993557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10148510,"SPANISH FORK BLW HALLS FALLS NR SPANISH FORK, UTAH",39.98273379,-111.5157462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10149000,"SIXTH WATER CRK AB SYAR TUN NR SPRINGVILLE, UT",40.11801206,-111.3146215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10149400,"DIAMOND FORK ABV RED HOLLOW NR THISTLE, UT",40.07627778,-111.3826389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10149500,"DIAMOND FORK BELOW RED HOLLOW, NEAR THISTLE, UT",40.0785676,-111.4096276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10150000,"DIAMOND FORK NEAR THISTLE, UTAH",40.0638453,-111.4424075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10150500,"SPANISH FORK AT CASTILLA, UT",40.0496781,-111.5479705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10152000,"SPANISH FORK NEAR LAKE SHORE, UTAH",40.15023176,-111.7260394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10152001,"SPANISH FORK AT MOUTH NEAR LAKE SHORE, UTAH",40.1582872,-111.7310397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10152500,HOBBLE CR NR SPRINGVILLE UTAH,40.15801248,-111.5274129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10152700,"MAPLE CREEK NEAR MAPLETON, UTAH",40.1335681,-111.5071337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10153000,"MAPLE CREEK NR SPRINGVILLE, UT",40.13051204,-111.5438032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10153100,"HOBBLE CREEK AT 1650 WEST AT SPRINGVILLE, UTAH",40.1788719,-111.639338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10153500,"PROVO RIVER NEAR KAMAS, UTAH",40.5832785,-111.0090576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10153800,"NORTH FORK PROVO RIVER NEAR KAMAS, UT",40.59661455,-111.0973947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10154000,"SHINGLE CREEK NEAR KAMAS, UTAH",40.61244847,-111.1165628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10154200,"PROVO RIVER NEAR WOODLAND, UT",40.5577278,-111.1687838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10154500,"WEBER-PROVO DIVERSION CANAL NEAR WOODLAND, UT",40.6138408,-111.3049046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155000,"PROVO RIVER NEAR HAILSTONE, UT",40.6051111,-111.3145278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155100,"PROVO RIVER BELOW JORDANELLE DAM, NEAR HEBER, UT",40.5949525,-111.4287999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155200,"PROVO RIV AT RIV ROAD BRIDGE NR HEBER CITY, UT",40.55439805,-111.4332426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155300,"PROVO RIVER NEAR MIDWAY, UT",40.5068994,-111.4496303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155400,"SPRING CREEK NEAR HEBER CITY, UT",40.50856597,-111.4393519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10155500,"PROVO RIVER NEAR CHARLESTON, UT",40.4841221,-111.4635198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10156000,"SNAKE CREEK NEAR CHARLESTON, UT",40.4852332,-111.4671312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157000,"DANIELS CREEK ABV DIVERSIONS NEAR HEBER CITY, UT",40.43162179,-111.3526787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10157500,"DANIELS CREEK AT CHARLESTON, UT",40.46078909,-111.472687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10158500,"ROUND VALLEY CREEK NEAR WALLSBURG, UTAH",40.40828967,-111.4757427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10159000,"DEER CREEK RESERVOIR NEAR CHARLESTON, UTAH",40.40551149,-111.5285243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10159500,"PROVO RIVER BELOW DEER CREEK DAM, UT",40.40328927,-111.5296355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10160000,"DEER CREEK NEAR WILDWOOD, UTAH",40.4041225,-111.5326913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10160500,"PROVO RIVER NR WILDWOOD, UT",40.3996782,-111.5296355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10160800,NO FK PROVO RIV AT WILDWOOD UTAH,40.370511,-111.5671382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10161000,"PROVO RIVER AT VIVIAN PARK, UTAH",40.36106676,-111.563249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10161500,"SOUTH FORK PROVO R AT VIVIAN PARK, UTAH",40.35273337,-111.5701939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10162850,"ROCK CREEK OVERFLOW EAST OF HIWAY 189 NR PROVO, UT",40.26967697,-111.6529776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10162851,"STORM DRAIN WEST OF HIWAY 189 NEAR PROVO, UTAH",40.26967696,-111.6535332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10163000,"PROVO RIVER AT PROVO, UT",40.23925556,-111.7111944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10164500,"AMERICAN FK AB UPPER POWERPLANT NR AMERICAN FK, UT",40.4477297,-111.6821472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10165500,"DRY CREEK NEAR ALPINE, UTAH",40.4763388,-111.7577082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10165600,"DRY CREEK AT 300 N, AT ALPINE, UT",40.4571722,-111.7683722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10166000,"FORT CREEK AT ALPINE, UTAH",40.46522776,-111.779931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10166430,"WEST CANYON CREEK NEAR CEDAR FORT, UT",40.4052063,-112.1005142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10166605,"JORDAN RIVER AT LEHI BRIDGE NEAR LEHI, UTAH",40.3871724,-111.9052123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167000,"JORDAN RIVER AT NARROWS NEAR LEHI, UTAH",40.4438384,-111.9221572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167001,"JORDAN RIVER STATION NO 1. @ NARROWS, UT.",40.4438384,-111.9221572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167100,EAST JORDAN CANAL @ JORDON NARROWS NR BLUFFDALE,40.4446717,-111.9241017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167101,"COM FLOW-EAST JORDAN CANAL, UTAH & S L CANAL",40.44439396,-111.9221572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167105,E JORDAN CNL @ LITTLE COTTNWD CR NR SANDY (US),40.62161446,-111.8571563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167106,E JORDAN CNL @ LITTLE COTTNWD CR NR SANDY (DS),40.62217,-111.8560452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167118,"E JORDAN CNL @ MIDDLE FK TANNER DITCH, NR MURRAY",40.6405032,-111.8316001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167122,UPPER CANAL @ 5800 SOUTH (TOLCATE LN) NR MURRAY,40.6460588,-111.8077106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167125,UPPER CANAL @ WILD ROSE LN NR SALT LAKE CITY,40.69133596,-111.8329894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167127,"UPPER CANAL @ MILL CREEK (2000 EAST) NR SLC, UT",40.69439148,-111.833545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167130,E JRDN CNL @ MIDDLE FK OF TANNER DITCH NR MURRAY,40.57467067,-111.8318775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167141,JORDAN & S L CNL @ LTTL COTTNWD CR NR MURRAY (US),40.6318921,-111.8621565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167142,JORDAN & S L CNL @ LTTL COTTNWD CR NR MURRAY (DS),40.63216988,-111.8613232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167145,JORDAN & S L CNL @ BIG COTTONWD CR NR MURRAY (US),40.6568919,-111.8302113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167146,JORDAN & S L CNL @ BIG COTTONWD CR NR MURRAY (DS),40.6582808,-111.827989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167147,JORDAN & SALT LAKE CNL @ MILL CREEK NR SLC   (US),40.69300254,-111.8499344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167148,JORDAN & SALT LAKE CNL @ MILL CREEK NR SLC   (DS),40.69355809,-111.8499344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167149,JORDAN & S L CNL @ ZENITH AVE NR S L CITY,40.70772456,-111.8585459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167160,UTAH & SL CNL @ JORDAN NARROWS NR BLUFFDALE,40.4446716,-111.9407689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167170,"BUTTERFIELD CREEK NEAR LARK, UTAH",40.50777778,-112.1075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167180,"DIXIE VALLEY-BMP-NEAR WEST JORDAN, UTAH",40.63272498,-111.97716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167220,BELLS CANYON CONDUIT 1000 E. 110000 S.,40.55383749,-111.8552114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167230,JORDAN RIVER @ 90TH S NR MIDVALE,40.58744798,-111.9127133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167240,90TH SOUTH CONDUIT @ JORDAN RIVER NR MIDVALE,40.58772575,-111.9124355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167242,"I-215 MEDIAN DRAIN AT JORDAN RIVER NR MURRAY, UT",40.6360585,-111.9202139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167244,"OVERLAND FLOW OUTFALL-BMP-NR MIDVALE, UTAH",40.5880035,-111.9124355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167300,"JORDAN RIVER @ 5800 SOUTH NR SALT LAKE CITY, UT",40.64522505,-111.9224362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167450,"LTL COTTONWOOD CR @TANNER FLT CPGD NR ALTA, UT",40.56994975,-111.7007608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167499,"LITTLE COTTONWOOD CREEK (CHANNEL) NEAR SLC, UT",40.5777263,-111.7979877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167500,"LITTLE COTTONWOOD CREEK NR SALT LAKE CITY, UT",40.5777263,-111.7979877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167700,"LITTLE COTTONWOOD CREEK @ 2050 EAST NR SLC, UT",40.6080036,-111.8315999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167800,LITTLE COTTONWOOD CREEK @ CRESTWOOD PARK @ SLC,40.61439238,-111.8429892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168000,LITTLE COTTONWOOD CREEK @ JORDAN RIVER NR SLC,40.66430556,-111.898861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168150,"BIG COTTONWOOD CR @ SILVER FORK NR BRIGHTON, UT",40.62939459,-111.6060339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168200,"BIG COTTONWOOD CR @ ARGENTA NR BRIGHTON, UT",40.64189336,-111.6785382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168300,"TAILRACE AT STAIRS PLANT NEAR SALT LAKE CITY, UT",40.62381707,-111.752173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10168499,"BIG COTTONWOOD CREEK NR SALT LAKE CITY, UT",40.6185592,-111.782154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
