COLLECTION_SYSTEM,collection_sys_description,MasterStationID,MasterStationName,CollectionStationName,COMMENTS,SiteType,ANALOG_CHANNEL,STATION_ID,SYSTEM_NAME,DatasetType,MEASURING_DEVICE,DEVICE_TYPE,STATUS,LAT,LON,DataEntryMethod,Telemetry,StationPage,NoOfYears,StartYr,EndYr,TOTAL_RECORDS,TOTAL_NEGATIVE,TOTAL_ZERO,TOTAL_REPEATED,TOTAL_ABOVE_MAX,TOTAL_LARGE_SPIKES,TOTAL_FLAGGED,TOTAL_NOT_FLAGGED,TOTAL_NEGATIVE_RATIO,TOTAL_ZERO_RATIO,TOTAL_REPEATED_RATIO,TOTAL_ABOVE_MAX_RATIO,TOTAL_LARGE_SPIKES_RATIO,TOTAL_FLAGGED_RATIO,TOTAL_NOT_FLAGGED_RATIO,IR_RECORDS,IR_NEGATIVE,IR_ZERO,IR_REPEATED,IR_ABOVE_MAX,IR_LARGE_SPIKES,IR_FLAGGED,IR_NOT_FLAGGED,NEGATIVE_IR_RATIO,ZERO_IR_RATIO,REPEATED_IR_RATIO,ABOVE_MAX_IR_RATIO,LARGE_SPIKES_IR_RATIO,FLAGGED_IR_RATIO,NOT_FLAGGED_IR_RATIO,NIR_RECORDS,NIR_NEGATIVE,NIR_ZERO,NIR_REPEATED,NIR_ABOVE_MAX,NIR_LARGE_SPIKES,NIR_FLAGGED,NIR_NOT_FLAGGED,NEGATIVE_NIR_RATIO,ZERO_NIR_RATIO,REPEATED_NIR_RATIO,ABOVE_MAX_NIR_RATIO,LARGE_SPIKES_NIR_RATIO,FLAGGED_NIR_RATIO,NOT_FLAGGED_NIR_RATIO,SEASONALITY_WEBPAGE
DUCHESNE            ,Duchesne River,10626,FARNSWORTH HEADING FLOW                                                         ,8599,*                                                                                                                                                                                                       ,Conveyance,,10626,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.54282474,-110.4742359,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10626,19,1999.0,2025.0,3046,0,684,602,0,0,1286,1760,0.0,53.18818040435459,46.81181959564541,0.0,0.0,42.21930400525279,57.78069599474721,2306,0,363,543,0,0,906,1400,0.0,40.06622516556291,59.93377483443708,0.0,0.0,39.28881179531656,60.71118820468343,740,0,321,59,0,0,380,360,0.0,84.47368421052632,15.526315789473685,0.0,0.0,51.35135135135135,48.64864864864865,https://flags-297769208259.us-west3.run.app/plot?id=10626
DUCHESNE            ,Duchesne River,10627,FARNSWORTH 1&2 FLUME                                                            ,12494,*                                                                                                                                                                                                       ,Conveyance,,10627,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.42132583,-110.4127677,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10627,8,2018.0,2025.0,1874,0,1182,0,6,0,1188,686,0.0,99.4949494949495,0.0,0.5050505050505051,0.0,63.39381003201707,36.60618996798292,1092,0,400,0,6,0,406,686,0.0,98.52216748768473,0.0,1.477832512315271,0.0,37.17948717948718,62.82051282051282,782,0,782,0,0,0,782,0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,https://flags-297769208259.us-west3.run.app/plot?id=10627
DUCHESNE            ,Duchesne River,10628,FARNSWORTH 3 FLUME                                                              ,12498,*                                                                                                                                                                                                       ,Conveyance,,10628,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.42061055,-110.4218806,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10628,8,2018.0,2025.0,1822,1,1037,0,32,0,1070,752,0.09345794392523366,96.91588785046729,0.0,2.990654205607477,0.0,58.72667398463227,41.27332601536773,1056,1,456,0,28,0,485,571,0.2061855670103093,94.02061855670102,0.0,5.77319587628866,0.0,45.928030303030305,54.0719696969697,766,0,581,0,4,0,585,181,0.0,99.31623931623932,0.0,0.6837606837606838,0.0,76.37075718015666,23.62924281984334,https://flags-297769208259.us-west3.run.app/plot?id=10628
DUCHESNE            ,Duchesne River,10629,FARNSWORTH 3.5 FLUME                                                            ,12502,*                                                                                                                                                                                                       ,Conveyance,,10629,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.42079356,-110.4221194,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10629,8,2018.0,2025.0,1822,0,1079,0,17,0,1096,726,0.0,98.44890510948905,0.0,1.551094890510949,0.0,60.1536772777168,39.846322722283205,1056,0,320,0,16,0,336,720,0.0,95.23809523809523,0.0,4.761904761904762,0.0,31.818181818181817,68.18181818181817,766,0,759,0,1,0,760,6,0.0,99.86842105263159,0.0,0.13157894736842105,0.0,99.21671018276761,0.7832898172323759,https://flags-297769208259.us-west3.run.app/plot?id=10629
DUCHESNE            ,Duchesne River,10635,HENRY JIM DITCH                                                                 ,8614,*                                                                                                                                                                                                       ,Conveyance,,10635,UINTA AND WHITEROCKS RIVERS                                 ,Observational,3 FOOT PARSHALL FLUME               ,,A,40.27137631,-109.8512637,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10635,16,2010.0,2025.0,5190,0,159,73,218,2,450,4740,0.0,35.333333333333336,16.22222222222222,48.44444444444444,0.4444444444444444,8.670520231213873,91.32947976878613,2705,0,12,8,217,2,237,2468,0.0,5.063291139240507,3.375527426160337,91.56118143459916,0.8438818565400843,8.761552680221811,91.23844731977819,2485,0,147,65,1,0,213,2272,0.0,69.01408450704226,30.51643192488263,0.4694835680751174,0.0,8.571428571428571,91.42857142857143,https://flags-297769208259.us-west3.run.app/plot?id=10635
DUCHESNE            ,Duchesne River,10643,LAKE FORK_C                                                                     ,8681,*                                                                                                                                                                                                       ,Conveyance,,10643,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.34467276,-110.285263,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10643,16,2010.0,2025.0,4952,0,1482,36,0,0,1518,3434,0.0,97.62845849802372,2.371541501976284,0.0,0.0,30.654281098546043,69.34571890145395,2623,0,112,7,0,0,119,2504,0.0,94.11764705882352,5.88235294117647,0.0,0.0,4.5367899351887155,95.46321006481129,2329,0,1370,29,0,0,1399,930,0.0,97.92709077912795,2.0729092208720514,0.0,0.0,60.068699012451695,39.931300987548305,https://flags-297769208259.us-west3.run.app/plot?id=10643
DUCHESNE            ,Duchesne River,10644,LFC PURDY                                                                       ,11337,*                                                                                                                                                                                                       ,Conveyance,,10644,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.2752206,-110.2429359,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10644,11,2015.0,2025.0,3359,2087,3,11,58,1,2148,1211,97.16014897579144,0.13966480446927373,0.5121042830540037,2.700186219739292,0.04655493482309125,63.94760345340875,36.05239654659125,1762,508,3,11,57,1,568,1194,89.43661971830986,0.528169014084507,1.936619718309859,10.035211267605634,0.17605633802816903,32.2360953461975,67.7639046538025,1597,1579,0,0,1,0,1580,17,99.9367088607595,0.0,0.0,0.06329113924050633,0.0,98.9355040701315,1.0644959298685035,https://flags-297769208259.us-west3.run.app/plot?id=10644
DUCHESNE            ,Duchesne River,10645,LFC REDCAP                                                                      ,11346,*                                                                                                                                                                                                       ,Conveyance,,10645,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.27681595,-110.236757,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10645,11,2015.0,2025.0,3565,1310,64,59,0,0,1433,2132,91.41660851360781,4.466154919748779,4.117236566643405,0.0,0.0,40.196353436185134,59.80364656381487,1757,516,35,9,0,0,560,1197,92.14285714285714,6.25,1.607142857142857,0.0,0.0,31.872509960159363,68.12749003984064,1808,794,29,50,0,0,873,935,90.95074455899199,3.3218785796105386,5.72737686139748,0.0,0.0,48.2853982300885,51.7146017699115,https://flags-297769208259.us-west3.run.app/plot?id=10645
DUCHESNE            ,Duchesne River,10646,LFC UTLAND                                                                      ,11328,*                                                                                                                                                                                                       ,Conveyance,,10646,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.27591986,-110.2424545,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10646,11,2015.0,2025.0,3359,2103,0,0,0,0,2103,1256,100.0,0.0,0.0,0.0,0.0,62.60791902351891,37.3920809764811,1762,524,0,0,0,0,524,1238,100.0,0.0,0.0,0.0,0.0,29.73893303064699,70.26106696935301,1597,1579,0,0,0,0,1579,18,100.0,0.0,0.0,0.0,0.0,98.87288666249218,1.127113337507827,https://flags-297769208259.us-west3.run.app/plot?id=10646
UINTA_RIVER_DL      ,Loggernet collection system for Uinta River Sites run by Water Rights,10651,M&S RESERVOIR 11004                                                             ,M&S Reservoir Elevation                 ,Direct collection from M&S Reservoir                                                                                                                                                                    ,Reservoir,1.0,10651,UINTA AND WHITEROCKS RIVERS                                 ,Observational,                                    ,STAGE       ,A,40.45945507,-109.8237368,Direct,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10651,8,2014.0,2025.0,1901,64,26,0,0,0,90,1811,71.11111111111111,28.888888888888886,0.0,0.0,0.0,4.734350341925302,95.26564965807471,906,56,0,0,0,0,56,850,100.0,0.0,0.0,0.0,0.0,6.181015452538632,93.81898454746137,995,8,26,0,0,0,34,961,23.52941176470588,76.47058823529412,0.0,0.0,0.0,3.4170854271356785,96.58291457286433,https://flags-297769208259.us-west3.run.app/plot?id=10651
DUCHESNE            ,Duchesne River,10652,MONARCH 1                                                                       ,13711,*                                                                                                                                                                                                       ,Conveyance,,10652,UINTA AND WHITEROCKS RIVERS                                 ,Observational,                                    ,,A,40.44322744,-110.1500944,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10652,4,2022.0,2025.0,1027,0,641,0,12,0,653,374,0.0,98.16232771822358,0.0,1.8376722817764166,0.0,63.583252190847126,36.416747809152874,486,0,138,0,1,0,139,347,0.0,99.28057553956835,0.0,0.7194244604316548,0.0,28.600823045267486,71.39917695473251,541,0,503,0,11,0,514,27,0.0,97.85992217898833,0.0,2.140077821011673,0.0,95.00924214417745,4.990757855822551,https://flags-297769208259.us-west3.run.app/plot?id=10652
DUCHESNE            ,Duchesne River,10653,MONARCH 2                                                                       ,13717,*                                                                                                                                                                                                       ,Conveyance,,10653,UINTA AND WHITEROCKS RIVERS                                 ,Observational,                                    ,,A,40.45048333,-110.1512437,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10653,4,2022.0,2025.0,1062,0,633,0,9,0,642,420,0.0,98.5981308411215,0.0,1.4018691588785046,0.0,60.451977401129945,39.548022598870055,525,0,116,0,9,0,125,400,0.0,92.80000000000001,0.0,7.199999999999999,0.0,23.809523809523807,76.19047619047619,537,0,517,0,0,0,517,20,0.0,100.0,0.0,0.0,0.0,96.2756052141527,3.7243947858473,https://flags-297769208259.us-west3.run.app/plot?id=10653
DUCHESNE            ,Duchesne River,10654,MONTES CREEK 8725                                                               ,8725,*                                                                                                                                                                                                       ,Conveyance,,10654,UINTA AND WHITEROCKS RIVERS                                 ,Observational,                                    ,,A,40.3537437,-109.9562119,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10654,15,2010.0,2024.0,3908,0,702,16,159,0,877,3031,0.0,80.04561003420753,1.8244013683010263,18.129988597491447,0.0,22.44114636642784,77.55885363357216,2537,0,511,12,109,0,632,1905,0.0,80.85443037974683,1.89873417721519,17.246835443037973,0.0,24.911312573906187,75.08868742609381,1371,0,191,4,50,0,245,1126,0.0,77.9591836734694,1.6326530612244898,20.408163265306122,0.0,17.87016776075857,82.12983223924142,https://flags-297769208259.us-west3.run.app/plot?id=10654
DUCHESNE            ,Duchesne River,10655,MOON LAKE RESERVOIR FLOW                                                        ,7365,*                                                                                                                                                                                                       ,Reservoir Release,,10655,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.55876413,-110.4875248,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10655,16,2010.0,2025.0,5375,3,25,118,15,0,161,5214,1.8633540372670807,15.527950310559005,73.29192546583852,9.316770186335404,0.0,2.9953488372093022,97.0046511627907,2731,0,13,13,15,0,41,2690,0.0,31.70731707317073,31.70731707317073,36.58536585365854,0.0,1.5012815818381546,98.49871841816184,2644,3,12,105,0,0,120,2524,2.5,10.0,87.5,0.0,0.0,4.53857791225416,95.46142208774585,https://flags-297769208259.us-west3.run.app/plot?id=10655
DUCHESNE            ,Duchesne River,10656,MOON LAKE RESERVOIR ELEVATION                                                   ,7374,*                                                                                                                                                                                                       ,Reservoir,,10656,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.56216605,-110.4873042,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10656,7,2019.0,2025.0,1882,0,241,0,0,0,241,1641,0.0,100.0,0.0,0.0,0.0,12.805526036131775,87.19447396386822,931,0,60,0,0,0,60,871,0.0,100.0,0.0,0.0,0.0,6.44468313641246,93.55531686358755,951,0,181,0,0,0,181,770,0.0,100.0,0.0,0.0,0.0,19.032597266035754,80.96740273396425,https://flags-297769208259.us-west3.run.app/plot?id=10656
DUCHESNE            ,Duchesne River,10657,MOON LAKE RESERVOIR VOLUME                                                      ,9051,*                                                                                                                                                                                                       ,Reservoir,,10657,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.56216605,-110.4873042,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10657,16,2010.0,2025.0,5325,0,0,120,0,0,120,5205,0.0,0.0,100.0,0.0,0.0,2.2535211267605635,97.74647887323944,2682,0,0,82,0,0,82,2600,0.0,0.0,100.0,0.0,0.0,3.0574198359433256,96.94258016405666,2643,0,0,38,0,0,38,2605,0.0,0.0,100.0,0.0,0.0,1.4377601210745365,98.56223987892547,https://flags-297769208259.us-west3.run.app/plot?id=10657
DUCHESNE            ,Duchesne River,10658,MOON LAKE RESERVOIR FISH BYPASS                                                 ,8730,*                                                                                                                                                                                                       ,Reservoir Release,,10658,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.56024202,-110.4872506,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10658,16,2010.0,2025.0,5386,728,376,108,0,0,1212,4174,60.066006600660074,31.02310231023102,8.91089108910891,0.0,0.0,22.502784998143337,77.49721500185667,2742,599,344,16,0,0,959,1783,62.46089676746611,35.870698644421275,1.6684045881126173,0.0,0.0,34.974471188913206,65.0255288110868,2644,129,32,92,0,0,253,2391,50.988142292490124,12.648221343873518,36.36363636363637,0.0,0.0,9.568835098335855,90.43116490166415,https://flags-297769208259.us-west3.run.app/plot?id=10658
DUCHESNE            ,Duchesne River,10659,MOON LAKE RESERVOIR GATE 1                                                      ,8729,*                                                                                                                                                                                                       ,Reservoir Release,,10659,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.55955733,-110.4873525,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10659,16,2010.0,2025.0,5386,0,2983,38,0,0,3021,2365,0.0,98.74213836477988,1.257861635220126,0.0,0.0,56.08986260675827,43.91013739324174,2742,0,703,34,0,0,737,2005,0.0,95.38670284938942,4.613297150610583,0.0,0.0,26.878191101385852,73.12180889861415,2644,0,2280,4,0,0,2284,360,0.0,99.82486865148861,0.17513134851138354,0.0,0.0,86.38426626323752,13.61573373676248,https://flags-297769208259.us-west3.run.app/plot?id=10659
DUCHESNE            ,Duchesne River,10660,MOON LAKE RESERVOIR GATE 2                                                      ,8728,*                                                                                                                                                                                                       ,Conveyance,1.0,10660,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.55981001,-110.487315,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10660,16,2010.0,2025.0,5375,0,1893,116,81,0,2090,3285,0.0,90.57416267942584,5.55023923444976,3.8755980861244015,0.0,38.883720930232556,61.116279069767444,2731,0,380,31,81,0,492,2239,0.0,77.23577235772358,6.300813008130081,16.463414634146343,0.0,18.015378982057854,81.98462101794215,2644,0,1513,85,0,0,1598,1046,0.0,94.68085106382979,5.319148936170213,0.0,0.0,60.43872919818457,39.56127080181543,https://flags-297769208259.us-west3.run.app/plot?id=10660
DUCHESNE            ,Duchesne River,10661,MURRAY DITCH (9524 SCRAPE)                                                      ,9524,*                                                                                                                                                                                                       ,Conveyance,,10661,UINTA AND WHITEROCKS RIVERS                                 ,Observational,                                    ,,A,40.44765989,-110.0684758,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10661,15,2010.0,2024.0,3314,0,1865,0,51,0,1916,1398,0.0,97.33820459290187,0.0,2.661795407098121,0.0,57.81532890766445,42.18467109233555,1986,0,641,0,51,0,692,1294,0.0,92.63005780346822,0.0,7.369942196531793,0.0,34.843907351460224,65.15609264853978,1328,0,1224,0,0,0,1224,104,0.0,100.0,0.0,0.0,0.0,92.16867469879519,7.83132530120482,https://flags-297769208259.us-west3.run.app/plot?id=10661
DUCHESNE            ,Duchesne River,10665,OURAY PARK 8747                                                                 ,8747,*                                                                                                                                                                                                       ,Conveyance,,10665,UINTA AND WHITEROCKS RIVERS                                 ,Observational,8 FOOT PARSHALL FLUME W/ RECORDER   ,,A,40.38321402,-109.8592618,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10665,16,2010.0,2025.0,4991,0,48,0,121,0,169,4822,0.0,28.402366863905325,0.0,71.59763313609467,0.0,3.386094970947706,96.61390502905229,2681,0,0,0,57,0,57,2624,0.0,0.0,0.0,100.0,0.0,2.126072361059306,97.8739276389407,2310,0,48,0,64,0,112,2198,0.0,42.857142857142854,0.0,57.14285714285714,0.0,4.848484848484849,95.15151515151516,https://flags-297769208259.us-west3.run.app/plot?id=10665
DUCHESNE            ,Duchesne River,10666,PARRY PAGE 2                                                                    ,10281,*                                                                                                                                                                                                       ,Conveyance,,10666,UINTA AND WHITEROCKS RIVERS                                 ,Observational,                                    ,,A,40.38316201,-110.059128,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10666,14,2011.0,2024.0,2583,0,1020,68,3,1,1091,1492,0.0,93.49220898258478,6.232813932172319,0.27497708524289644,0.09165902841429881,42.23770809136663,57.762291908633365,1920,0,479,16,3,1,498,1422,0.0,96.18473895582329,3.2128514056224895,0.6024096385542169,0.2008032128514056,25.937500000000004,74.0625,663,0,541,52,0,0,593,70,0.0,91.2310286677909,8.768971332209107,0.0,0.0,89.44193061840122,10.558069381598793,https://flags-297769208259.us-west3.run.app/plot?id=10666
DUCHESNE            ,Duchesne River,10668,PAYNE CANAL 1                                                                   ,8760,*                                                                                                                                                                                                       ,Conveyance,,10668,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.46588717,-110.3493686,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10668,16,2010.0,2025.0,5535,0,109,71,0,0,180,5355,0.0,60.55555555555555,39.44444444444444,0.0,0.0,3.2520325203252036,96.7479674796748,2750,0,56,8,0,0,64,2686,0.0,87.5,12.5,0.0,0.0,2.327272727272727,97.67272727272727,2785,0,53,63,0,0,116,2669,0.0,45.689655172413794,54.310344827586206,0.0,0.0,4.165170556552962,95.83482944344703,https://flags-297769208259.us-west3.run.app/plot?id=10668
DUCHESNE            ,Duchesne River,10669,PAYNE/YELLOWSTONE FEEDER - YELLOWSTONE FLOW                                     ,8761,*                                                                                                                                                                                                       ,Conveyance,,10669,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.46589533,-110.3491165,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10669,16,2010.0,2025.0,5535,0,2694,32,2,0,2728,2807,0.0,98.75366568914956,1.1730205278592376,0.07331378299120235,0.0,49.28635953026197,50.71364046973803,2750,0,760,9,2,0,771,1979,0.0,98.57328145265889,1.1673151750972763,0.25940337224383914,0.0,28.03636363636364,71.96363636363637,2785,0,1934,23,0,0,1957,828,0.0,98.82473173224324,1.1752682677567705,0.0,0.0,70.26929982046678,29.730700179533216,https://flags-297769208259.us-west3.run.app/plot?id=10669
DUCHESNE            ,Duchesne River,10670,PURDY                                                                           ,7503,*                                                                                                                                                                                                       ,Conveyance,,10670,LAKE FORK RIVER                                             ,Observational,PARSHALL FLUME                      ,,A,40.28744282,-110.2485796,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10670,17,2000.0,2025.0,3170,0,1251,289,64,0,1604,1566,0.0,77.9925187032419,18.017456359102244,3.99002493765586,0.0,50.59936908517351,49.4006309148265,2353,0,726,248,57,0,1031,1322,0.0,70.41707080504365,24.05431619786615,5.528612997090203,0.0,43.81640458988525,56.18359541011475,817,0,525,41,7,0,573,244,0.0,91.62303664921467,7.155322862129145,1.2216404886561953,0.0,70.13463892288861,29.865361077111384,https://flags-297769208259.us-west3.run.app/plot?id=10670
DUCHESNE            ,Duchesne River,10671,RAINBOW CANAL                                                                   ,12028,*                                                                                                                                                                                                       ,Conveyance,,10671,UINTA AND WHITEROCKS RIVERS                                 ,Observational,                                    ,,A,40.45568359,-110.0836676,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10671,9,2016.0,2025.0,2323,0,401,49,70,0,520,1803,0.0,77.11538461538461,9.423076923076923,13.461538461538462,0.0,22.38484718037021,77.61515281962978,1118,0,337,10,37,0,384,734,0.0,87.76041666666666,2.604166666666667,9.635416666666668,0.0,34.34704830053667,65.65295169946333,1205,0,64,39,33,0,136,1069,0.0,47.05882352941176,28.676470588235293,24.264705882352942,0.0,11.28630705394191,88.71369294605809,https://flags-297769208259.us-west3.run.app/plot?id=10671
DUCHESNE            ,Duchesne River,10672,RED CAP CANAL (SCRAPE)                                                          ,8793,*                                                                                                                                                                                                       ,Conveyance,,10672,LAKE FORK RIVER                                             ,Observational,7 FOOT PARSHALL FLUME W/ RECORDER   ,,A,40.25736611,-110.2261107,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10672,16,2010.0,2025.0,5484,0,0,12,1,0,13,5471,0.0,0.0,92.3076923076923,7.6923076923076925,0.0,0.23705324580598103,99.76294675419402,2772,0,0,0,1,0,1,2771,0.0,0.0,0.0,100.0,0.0,0.03607503607503607,99.96392496392497,2712,0,0,12,0,0,12,2700,0.0,0.0,100.0,0.0,0.0,0.4424778761061947,99.5575221238938,https://flags-297769208259.us-west3.run.app/plot?id=10672
DUCHESNE            ,Duchesne River,10673,REDCAP GILBERT METER                                                            ,10459,*                                                                                                                                                                                                       ,Conveyance,,10673,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.2511306,-110.2190311,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10673,14,2012.0,2025.0,4711,0,4392,115,0,0,4507,204,0.0,97.44841357887731,2.551586421122698,0.0,0.0,95.66970919125451,4.330290808745489,2405,0,2106,100,0,0,2206,199,0.0,95.46690843155031,4.533091568449683,0.0,0.0,91.72557172557173,8.274428274428274,2306,0,2286,15,0,0,2301,5,0.0,99.34810951760105,0.651890482398957,0.0,0.0,99.78317432784041,0.21682567215958368,https://flags-297769208259.us-west3.run.app/plot?id=10673
DUCHESNE            ,Duchesne River,10674,ROOSEVELT DITCH                                                                 ,9514,*                                                                                                                                                                                                       ,Conveyance,,10674,TEMP-43                                                     ,Observational,                                    ,,A,40.43741699,-110.0295822,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10674,15,2010.0,2025.0,4102,0,2319,41,0,0,2360,1742,0.0,98.26271186440678,1.7372881355932204,0.0,0.0,57.53291077523159,42.46708922476841,2270,0,730,12,0,0,742,1528,0.0,98.38274932614556,1.6172506738544474,0.0,0.0,32.68722466960352,67.31277533039648,1832,0,1589,29,0,0,1618,214,0.0,98.20766378244747,1.792336217552534,0.0,0.0,88.31877729257643,11.681222707423581,https://flags-297769208259.us-west3.run.app/plot?id=10674
DUCHESNE            ,Duchesne River,10676,RP STATE ROAD                                                                   ,10758,*                                                                                                                                                                                                       ,Conveyance,,10676,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.31218535,-110.0101008,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10676,13,2013.0,2025.0,4322,1229,0,720,61,0,2010,2312,61.14427860696517,0.0,35.82089552238806,3.0348258706467663,0.0,46.50624710782046,53.49375289217954,2189,364,0,60,25,0,449,1740,81.06904231625836,0.0,13.3630289532294,5.56792873051225,0.0,20.511649154865236,79.48835084513478,2133,865,0,660,36,0,1561,572,55.413196668802044,0.0,42.28058936579116,2.3062139654067906,0.0,73.18330989217066,26.81669010782935,https://flags-297769208259.us-west3.run.app/plot?id=10676
DUCHESNE            ,Duchesne River,10678,SAND WASH PIPE LINE                                                             ,8813,*                                                                                                                                                                                                       ,Conveyance,,10678,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.27781457,-110.1865799,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10678,17,2009.0,2025.0,5165,1,1819,5,151,42,1976,3189,0.05060728744939271,92.05465587044534,0.25303643724696356,7.6417004048583,2.1255060728744937,38.25750242013552,61.74249757986448,2715,0,155,5,37,0,197,2518,0.0,78.68020304568529,2.5380710659898478,18.781725888324875,0.0,7.2559852670349905,92.74401473296501,2450,1,1664,0,114,42,1779,671,0.056211354693648116,93.53569421023047,0.0,6.408094435075886,2.360876897133221,72.61224489795919,27.387755102040817,https://flags-297769208259.us-west3.run.app/plot?id=10678
DUCHESNE            ,Duchesne River,10683,SOUTH BONITA                                                                    ,8833,*                                                                                                                                                                                                       ,Conveyance,,10683,LAKE FORK RIVER                                             ,Observational,                                    ,,A,40.37916187,-110.3340132,Scrape,Yes,https://waterrights.utah.gov/cgi-bin/dvrtview.exe?Modinfo=StationView&STATION_ID=10683,17,2001.0,2025.0,5067,0,36,26,14,0,76,4991,0.0,47.368421052631575,34.21052631578947,18.421052631578945,0.0,1.4999013222814288,98.50009867771857,2691,0,7,0,14,0,21,2670,0.0,33.33333333333333,0.0,66.66666666666666,0.0,0.7803790412486065,99.21962095875139,2376,0,29,26,0,0,55,2321,0.0,52.72727272727272,47.27272727272727,0.0,0.0,2.314814814814815,97.68518518518519,https://flags-297769208259.us-west3.run.app/plot?id=10683
